condition_id,occurrence_id,condition_template_id,case_id,question_bank_id,chunk_id,batch,source_version,question_type,exam_date,exam_site,source_docx,source_page,source_row_index,condition_index,condition_marker,condition_type,raw_text,normalized_values,units,waypoint_refs,latlon_text,angle_values,speed_values,height_values,distance_values,quality_flags
gcond_e27a3b7b229c,gcond_e27a3b7b229c,gctpl_5e1b7f5d9b18,gsec_1fe8dbd6adf5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_9,2026H1,2026H1,双经纬度题型,2026-04-27,浙江01考场,双经纬度题型-考试条件提取.docx,10,4,4,二：,coordinate,1点经纬度 N:28°39′25” E:115°56′32”,1;28;39;25;115;56;32,°;度,,N:28°39′25”;E:115°56′32”,28°;115°,,,,
gcond_734a0893b76b,gcond_734a0893b76b,gctpl_b2ae74bc51ae,gsec_1fe8dbd6adf5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_9,2026H1,2026H1,双经纬度题型,2026-04-27,浙江01考场,双经纬度题型-考试条件提取.docx,10,5,5,三：,other,2号点位于3点西偏 北25,2;3;25,,,,,,,,
gcond_18695dd404a1,gcond_18695dd404a1,gctpl_e3457fcc8c24,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,1,1,1、,geometry,如图所示规划一个正六边形，边长60m;,60,m,,,,,,60m,
gcond_ca55cd7d564c,gcond_ca55cd7d564c,gctpl_37d75d217508,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,2,2,2、,coordinate,1点位于：N:28.1234°，E116.12390986°,1;28.1234;116.12390986,°,,N:28.1234;E116.12390986,28.1234°;116.12390986°,,,,
gcond_6f138adb54a3,gcond_6f138adb54a3,gctpl_c02f05831c53,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,3,3,3、,coordinate;takeoff_return,起飞点位于：E:116.1234°，N:28.1234,116.1234;28.1234,°,起飞点,E:116.1234;N:28.1234,116.1234°,,,,
gcond_ed2a83d999be,gcond_ed2a83d999be,gctpl_f3b5123a06c9,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,4,4,4、,speed_height,"整体航线高度为90m,航线水平速度为4ms，垂直爬升速度为2ms",90;4;2,m;s;度,,,,4ms;2ms,90m,,
gcond_0714965194aa,gcond_0714965194aa,gctpl_d01c3e66a444,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,5,5,5、,turn_hold_loop,转弯模式为：定点转弯，停留时间为3s,3,s,,,,,,,
gcond_6221e7e4767b,gcond_6221e7e4767b,gctpl_44f4c30e1a0b,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,6,6,6、,turn_hold_loop;geometry,图形循环模式为：闭合循环3圈,3,,,,,,,,
gcond_903fa99c3f28,gcond_903fa99c3f28,gctpl_7e74a34923e8,gsec_a24b1dd9ebc5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_10,2026H1,2026H1,双经纬度题型,2026-04-27,河南03考场,双经纬度题型-考试条件提取.docx,11,7,7,7、,bearing_angle;geometry,图形要求：3点到1点的航向为30°方向,3;1;30,°,,,30°,,,,
gcond_448b21901ace,gcond_448b21901ace,gctpl_3139d832addf,gsec_4aabd0978659,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_11,2026H1,2026H1,双经纬度题型,2026-03-27,浙江01考场,双经纬度题型-考试条件提取.docx,12,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个闭合等边三角形并循环执行，边长为a,所有航线 相对地面高度为b，水平速度为c,垂直速度为d，转弯方式为停止转弯，停 留时间5s;",5,s;度,,,,,,,
gcond_54fa703b8c52,gcond_54fa703b8c52,gctpl_401b1e1c6d37,gsec_4aabd0978659,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_11,2026H1,2026H1,双经纬度题型,2026-03-27,浙江01考场,双经纬度题型-考试条件提取.docx,12,2,2,(二),speed_height,"a值为50米，b值为50米，c值为3m/s,d值为2m/s。",50;50;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_1fb7fd0b1663,gcond_1fb7fd0b1663,gctpl_c3109804f2f3,gsec_4aabd0978659,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_11,2026H1,2026H1,双经纬度题型,2026-03-27,浙江01考场,双经纬度题型-考试条件提取.docx,12,3,3,二：,coordinate,①点经纬度： E:112°42'34” N:30°23′18”,112;42;34;30;23;18,°;度,①,E:112°42'34”;N:30°23′18”,112°;30°,,,,
gcond_17916b700a6a,gcond_17916b700a6a,gctpl_43fcd4b47b5d,gsec_4aabd0978659,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_11,2026H1,2026H1,双经纬度题型,2026-03-27,浙江01考场,双经纬度题型-考试条件提取.docx,12,4,4,三：,bearing_angle,H-②的航向和②-①的 航向相反。,,,②;②;①,,,,,,
gcond_2964d22294e5,gcond_2964d22294e5,gctpl_eef3dab16e6d,gsec_57dc7ccf8e78,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_12,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,13,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"规划一个闭合等腰直角三角形并循环执行，①②边长为1，①③边 长为a2,∠①为直角，航线相对地面高度b,水平速度为c,垂直速度为d, 转弯方式为停止转弯，停留时间为5S；",1;2;5,S;度,①;②;①;③;①,,,,,,
gcond_a841d44de12c,gcond_a841d44de12c,gctpl_84e79199bf44,gsec_57dc7ccf8e78,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_12,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,13,2,2,(二),other,"a1、a2值为50米，b值为50米，c值为3ms,d值为2ms。",1;2;50;50;3;2,m;s;米,,,,3ms;2ms,,,
gcond_8ee3b491dc77,gcond_8ee3b491dc77,gctpl_129363c2f195,gsec_57dc7ccf8e78,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_12,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,13,3,3,一、,coordinate;takeoff_return,"起飞点经纬度： N:31°09′16” E:111°20'03""",31;09;16;111;20;03,°;度,起飞点,"N:31°09′16”;E:111°20'03""",31°;111°,,,,
gcond_7f63bc755923,gcond_7f63bc755923,gctpl_eea5c0c6ae10,gsec_57dc7ccf8e78,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_12,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,13,4,4,二、,coordinate,1点经纬度： N:31°09′20” E:111°20'03”,1;31;09;20;111;20;03,°;度,,N:31°09′20”;E:111°20'03”,31°;111°,,,,
gcond_b6df736efe02,gcond_b6df736efe02,gctpl_ffc2ca522f12,gsec_57dc7ccf8e78,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_12,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,13,5,5,三、,other,3点位于2点东偏北 25°,3;2;25,°,,,25°,,,,
gcond_0248e36180e6,gcond_0248e36180e6,gctpl_de81fb8e5c9c,gsec_a1b9064c89ce,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_13,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,14,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,规划一个闭合等边三角形并循环执行，边长为a，所有航线相对地 面高度为b，水平速度为c，垂直速度为d，转弯方式为停止转弯，停留时间 为f;,,度,,,,,,,
gcond_f7ec3606ecd3,gcond_f7ec3606ecd3,gctpl_7e7df92a06e9,gsec_a1b9064c89ce,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_13,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,14,2,2,(二),speed_height,"a值为50米，b值为50米，c值为3m/s,d值为2m/s,f值为 8So",50;50;3;2;8,S;m/s;米,,,,3m/s;2m/s,,,
gcond_2ecbf2d7ad2e,gcond_2ecbf2d7ad2e,gctpl_baf9806a196b,gsec_a1b9064c89ce,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_13,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,14,3,3,一、,coordinate;takeoff_return,起飞点经纬度： N:31°09'16” E:111°20'03”,31;09;16;111;20;03,°;度,起飞点,N:31°09'16”;E:111°20'03”,31°;111°,,,,
gcond_2b2d66e1d8b7,gcond_2b2d66e1d8b7,gctpl_347b4462580d,gsec_a1b9064c89ce,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_13,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,14,4,4,二、,coordinate,1点经纬度： N:31°09′10” E:111°20'03”,1;31;09;10;111;20;03,°;度,,N:31°09′10”;E:111°20'03”,31°;111°,,,,
gcond_f5ea9e3550a0,gcond_f5ea9e3550a0,gctpl_9e6234942a37,gsec_a1b9064c89ce,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_13,2026H1,2026H1,双经纬度题型,2026-04-25,重床02考场,双经纬度题型-考试条件提取.docx,14,5,5,三、,other,3点位于2点东偏 南25°,3;2;25,°,,,25°,,,,
gcond_d6081db7d058,gcond_d6081db7d058,gctpl_4574e907cf86,gsec_c539515211a6,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_14,2026H1,2026H1,双经纬度题型,2026-03-10,湖北04考场,双经纬度题型-考试条件提取.docx,15,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为c，垂直速度为d,转弯模式为停止转 弯，各点停留时间为e；",90,°;度,起飞点;①;②;②;③;②;④;①,,90°,,,,
gcond_ca3c67a612fb,gcond_ca3c67a612fb,gctpl_067fd8d017fc,gsec_c539515211a6,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_14,2026H1,2026H1,双经纬度题型,2026-03-10,湖北04考场,双经纬度题型-考试条件提取.docx,15,2,2,(二),coordinate;speed_height;bearing_angle,"a值建议为30米，b值建议为30米，c值建议为 3m/s,d值建议为1m/s,e值建议为2s。(航线方位及各数值可由 委任代表按实际情况进行调整，考题以委任代表规定数值为准)",30;30;3;1;2,m/s;s;米,,,,3m/s;1m/s,,,
gcond_7145dc02190b,gcond_7145dc02190b,gctpl_a585c48d5347,gsec_c539515211a6,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_14,2026H1,2026H1,双经纬度题型,2026-03-10,湖北04考场,双经纬度题型-考试条件提取.docx,15,3,3,1、,coordinate;geometry;takeoff_return,"起飞点坐标： N:23°24'20"" E:112°12'36"" 航点1坐标： N:23°24'18” E:112°12'36”",23;24;20;112;12;36;1;23;24;18;112;12;36,°,起飞点,"N:23°24'20"";E:112°12'36"";N:23°24'18”;E:112°12'36”",23°;112°;23°;112°,,,,
gcond_14c1d3e47c7a,gcond_14c1d3e47c7a,gctpl_ef559e3bb4a4,gsec_c539515211a6,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_14,2026H1,2026H1,双经纬度题型,2026-03-10,湖北04考场,双经纬度题型-考试条件提取.docx,15,4,4,2、,bearing_angle,H-1航向与3-2航向 相反。,1;3;2,,,,,,,,
gcond_b2775c75ba6b,gcond_b2775c75ba6b,gctpl_9f2d6ccb85b5,gsec_9774ead8dfaa,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_15,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,16,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个四边形并循环执 行。①②边、②③边边长为a,③④边边长为b,∠②=∠③=90° 航线相对地面高度为c，水平速度为d，垂直速度为e，转弯模式为 停止转弯，停留时间不作要求；",90,°;度,起飞点;①;②;②;③;③;④;②;③,,90°,,,,
gcond_d842c0e90aad,gcond_d842c0e90aad,gctpl_8539b14a06da,gsec_9774ead8dfaa,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_15,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,16,2,2,(二),coordinate;speed_height;bearing_angle,"a值建议为20米，b值建议为30米，c值建议为30m, d值建议为3m/s。e值建议为2m/s。(航线方位及各数值可由委任 代表按实际情况进行调整，考题以委任代表规定数值为准) 安当处当，",20;30;30;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_f632e69fea18,gcond_f632e69fea18,gctpl_de0edbf2e559,gsec_9774ead8dfaa,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_15,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,16,3,3,1、,coordinate;takeoff_return,"H点坐标： E:112°12'36"" N:23°42'18""",112;12;36;23;42;18,°,H点,"E:112°12'36"";N:23°42'18""",112°;23°,,,,
gcond_66e84228a3ef,gcond_66e84228a3ef,gctpl_f8fec37c02ac,gsec_9774ead8dfaa,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_15,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,16,4,4,2、,coordinate,"①点坐标： E:112°12'38"" N:23°42'18""",112;12;38;23;42;18,°,①,"E:112°12'38"";N:23°42'18""",112°;23°,,,,
gcond_8df76f200e57,gcond_8df76f200e57,gctpl_1ac499e17741,gsec_9774ead8dfaa,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_15,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,16,5,5,3、,bearing_angle,H-①航向于③-② 航向相反,,,①;③;②,,,,,,
gcond_c0cf7a173b24,gcond_c0cf7a173b24,gctpl_590edeaf57b4,gsec_24742865be92,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_16,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,17,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个六边形并循环执行， 边长为a，①②③航点相对地面高度为b,④⑤⑥航点相对地面高度 为c，水平速度为d，垂直速度为e,转弯方式为停止转弯，各点停 留时间为f;",,度,起飞点;①;②;③;④;⑤;⑥,,,,,,
gcond_8ad79119ffdf,gcond_8ad79119ffdf,gctpl_70435005ce30,gsec_24742865be92,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_16,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,17,2,2,(二),coordinate;speed_height;bearing_angle,"a值建议为30米（误差≤±3米），b值建议为25米 c建议为30m,d值建议为2m/s。e值建议为1m/s,f值建议为 2s。(航线方位及各数值可由变任代表按实际情况进行调整，考题以 委任代表规定数值为准)",30;3;25;30;2;1;2,m;m/s;s;米,,,,2m/s;1m/s,,,
gcond_596522e26eca,gcond_596522e26eca,gctpl_a1c5983b1ad8,gsec_24742865be92,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_16,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,17,3,3,1、,coordinate;takeoff_return,H点坐标： E:112°12'36” N:23°42'18”,112;12;36;23;42;18,°,H点,E:112°12'36”;N:23°42'18”,112°;23°,,,,
gcond_c73430c5d0d5,gcond_c73430c5d0d5,gctpl_21fdebeb0b0c,gsec_24742865be92,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_16,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,17,4,4,2、,coordinate,1点坐标： E:112°12′38” N:23°42'18”,1;112;12;38;23;42;18,°,,E:112°12′38”;N:23°42'18”,112°;23°,,,,
gcond_38a0792c4c4f,gcond_38a0792c4c4f,gctpl_165221f17731,gsec_24742865be92,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_16,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,17,5,5,3、,bearing_angle;takeoff_return,H点到1点航向与 3-2点航向相反。,1;3;2,,H点;3,,,,,,
gcond_b476c6fcb833,gcond_b476c6fcb833,gctpl_4574e907cf86,gsec_96c10377e5d5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_17,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,18,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为c，垂直速度为d，转弯模式为停止 转弯，各点停留时间为e；",90,°;度,起飞点;①;②;②;③;②;④;①,,90°,,,,
gcond_7c65035c2471,gcond_7c65035c2471,gctpl_99edc296c8b0,gsec_96c10377e5d5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_17,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,18,2,2,(二),coordinate;speed_height;bearing_angle,"a值建议为30米，b值建议为30米，c值建议为 3m/s,d值建议为1m/s。e值建议为2s。(航线方位及各数值可由 变任代表按实际情况进行调整，考题以委任代表规定数值为准)",30;30;3;1;2,m/s;s;米,,,,3m/s;1m/s,,,
gcond_1e008b76603e,gcond_1e008b76603e,gctpl_3541729de139,gsec_96c10377e5d5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_17,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,18,3,3,1、,coordinate;takeoff_return,"H点坐标： E:112°42'36"" N:23°12'18""",112;42;36;23;12;18,°,H点,"E:112°42'36"";N:23°12'18""",112°;23°,,,,
gcond_62d84dc9f29b,gcond_62d84dc9f29b,gctpl_da76514279ef,gsec_96c10377e5d5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_17,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,18,4,4,2、,coordinate,1点坐标： E:112°42'36” N:23°12'20”,1;112;42;36;23;12;20,°,,E:112°42'36”;N:23°12'20”,112°;23°,,,,
gcond_a05f0dbfc427,gcond_a05f0dbfc427,gctpl_b67be51a60c2,gsec_96c10377e5d5,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_17,2026H1,2026H1,双经纬度题型,2026-03-15,上海01考场,双经纬度题型-考试条件提取.docx,18,5,5,3、,bearing_angle;takeoff_return,H点到2点航向与 2-1点航向相反。,2;2;1,,H点;2,,,,,,
gcond_6c7f473936c4,gcond_6c7f473936c4,gctpl_080c49eab36e,gsec_5e55e0643993,qbank_3428e602e4fc,实操题库_地面站考试条件_2026H1_双经纬度题型.txt_18,2026H1,2026H1,双经纬度题型,2026-03-27,浙江01考场,双经纬度题型-考试条件提取.docx,19,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现 场环境等情况进行决定。按图规划一个闭合的任务航线不循环执行， ①③、②③、②④、①④边长为300米，①点相对地面高度为a,②点 相对地面高度为b,③点相对地面高度为c,④点相对地面高度为d, 水平速度为e，垂直速度为f，转弯模式为停止转弯，停留时间2s；",300;2,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
