case_id,question_bank_id,document_id,chunk_id,doc_name,batch,source_version,exam_period_start,exam_period_end,exam_scope,question_type,source_docx,source_relative_path,source_page,declared_doc_pages,declared_doc_conditions,exam_site,province,exam_room,exam_date,condition_count,skill_labels,quality_flags,raw_text
gsec_60a662301fc5,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_2,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,3,32,166,安徽01考场,安徽,01考场,2026-04-28,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"安徽01考场地面站真题 | 日期：2026.04.28
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划一个六边形并循环执行，边长为a, ①②③航点相对地面高度为b,④⑤⑥航点相对地面高度为c,水平 速度为d,垂直速度为e,转弯方式为停止转弯，各点停留时间为f;
(二) a值为30米，b值为35米，c值为45m,d值为3m/s, e值为3m/s,f值为5s。
1、 起飞点经纬度： N:26°36'36” E:116°5636”
2、 起飞点到任务航 线航点2和航点3距 离相等，H到3和H到 6=200米。 起飞点在图形外侧。
3、 任务航线2号点 位于起飞点SW方向"
gsec_d302bfc3579b,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_3,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,4,32,166,浙江01考场,浙江,01考场,2026-04-27,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"浙江01考场地面站真题 | 日期：2026.04.27
(一) 规划一个闭合六边形并循环执行，边长为a,①②③航点 相对地面高度为b，④⑤⑥航点相对地面高度为c，水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f；
(二) a值为400米，b值为30米，c值为25m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： N:33°29'42” E:134°27′34""
二、 起飞点到任务航 线航点3和航点2距 离相等，H到2和H到 3=400米。 起飞点在图形外侧。
三、 任务航线1号点 位于起飞点南偏东15°"
gsec_d104c3b0ecd8,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_4,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,5,32,166,河南03考场,河南,03考场,2026-04-27,7,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"河南03考场地面站真题 | 日期：2026.04.27
1. 图扫描航线如下，航线长度=800m;航线间隔为200m
2. 航线高度为150m,水平速度为4ms，垂直速度为2ms
3. 起飞点位于1点的S偏W45°方向
4. 起飞点在2点的1600m位置
5. 1点位于2点的SE方向
6. 转弯模式为：定点转弯，t=5s
7. 图形循环模式为：不循环不闭合 8起飞点经纬度坐标为：N32.5077°，E80.0877°"
gsec_753acde97f60,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_5,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,6,32,166,贵州01考场,贵州,01考场,2026-04-27,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"贵州01考场地面站真题 | 日期：2026.04.27
(一) 规划一个闭合不循环正六边形航线，边长为a,①②③航 点相对地面高度为b，④⑤⑥航点相对地面高度为c，水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f;
(二) a值为300米，b值为30米，c值为25m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： 3 5 N:21°31'32"" E:117°16'14""
二、 起飞点到任务航 线航点1和航点2距 离相等，H到1和H到 2=300米。 起飞点在图形外侧。
三、 任务航线1号点 位于起飞点东偏南15°"
gsec_bb64a4b823b2,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_6,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,7,32,166,江西02考场,江西,02考场,2026-04-23,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"江西02考场地面站真题 | 日期：2026.04.23
(一) 规划一个闭合六边形并循环执行，闭合点高度与①号点保 持一致，边长为，①②③航点相对地面高度为b,④⑤⑥航点相对 地面高度为c,水平速度为d,垂直速度为e,转弯方式为停止转弯， 各点停留时间为f;
(二) a值为150米，b值为50米，c值为30m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： N:22°31'32” E:114°16'02""
二、 起飞点到任务航 线航点5和航点6距离 相等，H到5和H到 6=150米。 起飞点在图形外侧。
三、 任务航线4号点 位于3号点东偏南26°"
gsec_65f90325c151,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_7,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,8,32,166,河北04考场,河北,04考场,2026-04-25,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"河北04考场地面站真题 | 日期：2026.04.25
(一) 规划一个闭合六边形并循环执行，边长为a,①②③航点 相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f；
(二) a值为350米，b值为30米，c值为20m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： N:30.405° E:114.5075°
二、 起飞点到任务航 线航点5和航点6距 离相等，H到5和H到 6=350米。 起飞点在图形外侧。
三、 任务航线1号点 位于起飞点南偏东15°"
gsec_35db8108a6ad,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_8,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,9,32,166,山西01考场,山西,01考场,2026-04-21,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"山西01考场地面站真题 | 日期：2026.04.21
(一) 与 的相对方位由委任代表根据现场环境等 情况进行决定。规划一个五边形并循环执行，①②边及②③边的边长为a, ∠②=∠④=∠①为90°，航线相对地面高度为，水平速度为c,垂直速度为d, 转弯模式为停止转弯，各点停留时间为e;
(二) a值建议为50米，b值建议为50米，c值建议为3m/s,d值建议 为2m/s,e值建议为10s。
1、 图形1号点经纬度： N:26°18'45.12"" E:103°56'32.18
2、 起飞点到1点和起飞 点到2点长度一致为50 米，但航线不与图形交 叉
3、 3-2为南偏东30°方 向"
gsec_82ca6a5b4504,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_9,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,10,32,166,广东01考场,广东,01考场,2026-04-21,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"广东01考场地面站真题 | 日期：2026.04.21
(一) 规划一个闭合六边形并循环执行，闭合点高度与①号点保 持一致，边长为a，①②③航点相对地面高度为b,④⑤⑥航点相对 地面高度为c，水平速度为d，垂直速度为e,转弯方式为停止转弯， 各点停留时间为f;
(二) a值为300米，b值为30米，c值为25m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： N:22°31'32"" E:114°16′02”
二、 起飞点到任务航 线航点3和航点2距 离相等，H到2和H到 3=300米。起飞点在图形外侧。
三、 任务航线1号点 位于起飞点南偏东15 °"
gsec_8a0ab6572987,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_10,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,11,32,166,山东04考场,山东,04考场,2026-04-20,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"山东04考场地面站真题 | 日期：2026.04.20
(一) 规划一个闭合正六边形并循环执行，边长为a,①②③航 点相对地面高度为b,④⑤⑥航点相对地面高度为c，水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f；
(二) a值为200米，b值为30米，c值为26m,d值为8m/s, e值为3m/s,f值为7s。
一、 起飞点经纬度： 3 5 N:24°35′28” E:119°06′14""
二、 起飞点到任务航 线航点1和航点2距 离相等，H到3和H到 6=200米。 起飞点在图形内侧。
三、 任务航线1号点 位于起飞点西偏南25°"
gsec_fa5b2c1d0bad,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_11,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,12,32,166,河南01考场,河南,01考场,2026-04-17,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"河南01考场地面站真题 | 日期：2026.04.17
(一) 规划一个闭合正六边形并循环执行，边长为a,①②③航 点相对地面高度为b，④⑤⑥航点相对地面高度为c，水平速度为d, 垂直速度为e,转弯方式为协调转弯；
(二) a值为300米，b值为30米，c值为26m,d值为6m/s, e值为3m/s。
一、 起飞点经纬度： N:20°31'26 E:119°10'12""
二、 起飞点到任务航 线航点1和航点2距 离相等，H到3和H到 6=300米。 起飞点在图形内侧。
三、 任务航线1号点 位于起飞点西偏南15°"
gsec_acd599bc19f1,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_12,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,13,32,166,上海01考场,上海,01考场,2026-04-15,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"上海01考场地面站真题 | 日期：2026.04.15
(一) 按图规划一个闭合的任务航线并循环执行，①③、②③、 ②④、①④边长为300米，①点相对地面高度为a,②点相对地面高 度为b,③点相对地面高度为c,④点相对地面高度为d,水平速度 为e，垂直速度为f，转弯模式为停止转弯，停留时间2s;
(二) a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。
一、 起飞点经纬度： N:28°31'32” E:115°16'02”
二、 起飞点到任务航线 航点1和航点2距离相等， H到1和H到2=300米。 起飞点不与3点重合。
三、 任务航线3号点位于 起飞点南偏东20°"
gsec_78500652eadb,qbank_289f36425828,doc_9d3388bb281d,实操题库_地面站考试条件_2026H1_双起飞点题型.txt_13,实操题库_地面站考试条件_2026H1_双起飞点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,双起飞点题型,双起飞点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/双起飞点题型/双起飞点题型-考试条件提取.docx,14,32,166,上海01考场,上海,01考场,2026-04-15,5,经纬度换算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:双起飞点,doc_condition_count_mismatch;source_gap,"上海01考场地面站真题 | 日期：2026.04.15
(一) 规划一个闭合六边形并循环执行，边长为a，①②③航点 相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f；
(二) a值为300米，b值为30米，c值为25m,d值为4m/s, e值为2m/s,f值为2s。
一、 起飞点经纬度： N:28°31'32"" E:115°16'02”
二、 起飞点到任务航线 航点1和航点2距离相 等，H到1和H到2=300 米。 起飞点在图形外侧。
三、 任务航线3号点位 于起飞点南偏东35°"
